user,point_id,satellite,t_start,t_mid,t_end,lat,lon,off_nadir_deg,sub_lat,sub_lon,cover_km,track_dist_km_mid,cap_swath_km,cap_access_km_per_deg,cap_max_off_deg,access_radius_km_used
user2,2025-01-01|1456|-32.80823|150.79375|92,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80823,150.79375,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.81087|150.78883|90,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.81087,150.78883,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.81155|150.79298|89,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.81155,150.79298,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.81222|150.79712|91,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.81222,150.79712,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.81486|150.79221|87,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.81486,150.79221,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.81553|150.79634|88,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.81553,150.79634,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.82377|151.10176|37,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.82377,151.10176,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.82708|151.10103|38,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.82708,151.10103,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.82973|151.09619|55,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.82973,151.09619,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.8304|151.1003|54,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.8304,151.1003,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.83304|151.09544|53,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.83304,151.09544,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.07976|150.39075|86,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.07976,150.39075,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.08045|150.39496|85,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08045,150.39496,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.0824|150.38577|84,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.0824,150.38577,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.08309|150.38998|83,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08309,150.38998,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.08379|150.39418|82,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08379,150.39418,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.08448|150.39838|81,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08448,150.39838,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.08503|150.38081|80,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08503,150.38081,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.08572|150.38501|79,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08572,150.38501,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-33.08642|150.38922|78,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08642,150.38922,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
